C1=CC=C(C=C1)C2=CC=C(C=C2)C#CC#CC3=CC=C(C=C3)C4=CC=CC=C4
C1=CC=C(C=C1)CCC#CC#CCCC2=CC=CC=C2
C1=CC=C(C=C1)C#CC2=CC=C(C=C2)C#CC3=CC=CC=C3
C1=C(C(=CC=C1C#CC#CC2=CC=C(C(=C2)C)C)C)C
C1=CC(=CC=C1CCC#CC#CCCC2=CC=C(C=C2)C)C
C1(=CC(=CC(=C1C#CC#CC2=C(C=C(C=C2C)C)C)C)C)C
CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C
C1=CC=CC2=C1C=C(C=C2)C#CC#CC3=CC4=C(C=C3)C=CC=C4
CC1=CC=C(C=C1)C#CC#CC2=CC=C(C=C2)C
C1=CC=C(C=C1)OCC#CC#CCOC2=CC=CC=C2
C1CCC(C1)(C#CC#CC2(CCCC2)O)O
C#CC1=CC=CC=C1
CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C
CCCCCC(CC)CC1=CC(=C(C=C1C#CC2=CC(=CC(=C2)C#CC3=CC(=C(C=C3CC(CC)CCCCC)C#C)CC(CC)CCCCC)C#CC4=CC(=C(C=C4CC(CC)CCCCC)C#C)CC(CC)CCCCC)CC(CC)CCCCC)C#C
C1=CC=C(C=C1)C#CC#CC2=CC=CC=C2
